"ID";"TypologieCode";"BostypeCode";"SPECIES_NR";"Freq";"KarBed";"IndVal"
4240;"T2";"J3";632;0,15;4,00;3,671846e-03
4241;"T2";"C3";638;0,01;2,50;3,023023e-03
4242;"T2";"D1";638;9,803922e-03;3,00;1,144189e-03
4243;"T2";"I1";638;1,048218e-03;2,00;8,554488e-05
4244;"T2";"J1";638;6,060606e-03;2,00;1,529663e-03
4245;"T2";"A";639;0,01;1,00;3,354146e-05
4246;"T2";"B";639;0,08;6,62;1,354736e-03
4247;"T2";"C1";639;0,01;1,00;4,341369e-05
4248;"T2";"C2";639;0,08;2,20;1,119354e-03
4249;"T2";"C3";639;0,42;2,85;0,04
4250;"T2";"D1";639;0,25;2,68;0,01
4251;"T2";"D2";639;0,14;2,13;8,331629e-03
4252;"T2";"D3";639;0,19;5,82;0,01
4253;"T2";"D5";639;0,20;2,22;7,795885e-03
4254;"T2";"D6";639;0,06;2,36;1,409308e-03
4255;"T2";"E2";639;0,08;1,85;1,108352e-03
4256;"T2";"G1";639;0,01;2,00;6,862496e-05
4257;"T2";"G3";639;0,02;1,00;4,270728e-04
4258;"T2";"G4";639;0,04;1,55;5,552596e-04
4259;"T2";"H3";639;3,10559e-03;2,00;5,528652e-06
4260;"T2";"I1";639;0,01;2,36;2,003843e-04
4261;"T2";"I2";639;1,17096e-03;1,50;6,459529e-07
4262;"T2";"I3";639;5,464481e-03;1,00;1,76899e-05
4263;"T2";"I6";639;9,90099e-03;1,00;1,850691e-05
4264;"T2";"J1";639;0,01;2,00;1,184514e-04
4265;"T2";"C2";641;0,12;3,85;0,01
4266;"T2";"C3";641;0,01;9,66;1,893235e-04
4267;"T2";"J1";641;6,060606e-03;4,00;1,703085e-04
4268;"T2";"J3";641;0,15;9,62;0,03
4269;"T2";"D1";645;4,901961e-03;1,00;2,6915e-04
4270;"T2";"D5";645;8,96861e-03;2,50;7,484669e-04
4271;"T2";"D6";645;7,594937e-03;2,00;9,863717e-04
4272;"T2";"G1";645;0,01;3,00;3,335449e-03
4273;"T2";"C3";646;4,0e-03;1,00;2,909802e-04
4274;"T2";"D2";646;2,409639e-03;2,00;1,841132e-04
4275;"T2";"D3";646;6,711409e-03;1,00;1,815819e-03
4276;"T2";"G4";646;4,504505e-03;1,00;5,453416e-04
4277;"T2";"H2";646;3,745318e-03;1,00;6,011901e-04
4278;"T2";"C3";647;0,01;1,25;8,018157e-04
4279;"T2";"D1";647;0,01;2,33;6,828313e-04
4280;"T2";"D2";647;7,228916e-03;1,66;2,853768e-04
4281;"T2";"D3";647;0,04;1,50;0,01
4282;"T2";"D5";647;4,484305e-03;1,00;5,274596e-05
4283;"T2";"D6";647;2,531646e-03;1,00;3,089404e-05
4284;"T2";"H3";647;3,10559e-03;1,00;7,574744e-05
4285;"T2";"I6";647;0,02;1,66;2,28205e-03
4286;"T2";"J1";647;6,060606e-03;1,00;4,057223e-04
4287;"T2";"A";649;0,01;2,00;1,808911e-04
4288;"T2";"C3";649;0,01;1,66;1,775348e-04
4289;"T2";"D1";649;4,901961e-03;2,00;2,986464e-05
4290;"T2";"D2";649;0,02;1,66;1,010992e-03
4291;"T2";"D3";649;0,02;1,50;1,969564e-03
4292;"T2";"D5";649;4,484305e-03;2,00;2,076231e-05
4293;"T2";"F";649;0,07;1,00;3,044076e-03
4294;"T2";"G4";649;9,009009e-03;1,50;1,478789e-04
4295;"T2";"H2";649;0,01;1,33;3,668022e-04
4296;"T2";"H3";649;3,10559e-03;3,00;2,981635e-05
4297;"T2";"I1";649;4,192872e-03;1,25;1,429004e-04
4298;"T2";"I2";649;4,683841e-03;1,25;5,57386e-05
4299;"T2";"I3";649;0,01;1,00;3,816107e-04
4300;"T2";"I6";649;0,09;2,00;9,980886e-03
4301;"T2";"J1";649;0,01;3,50;6,388153e-04
4302;"T2";"D5";650;4,484305e-03;1,00;6,54656e-05
4303;"T2";"D6";650;5,063291e-03;1,50;1,533764e-04
4304;"T2";"G4";650;9,009009e-03;2,00;4,662768e-04
4305;"T2";"H2";650;0,02;1,16;4,626254e-03
4306;"T2";"H3";650;0,03;3,08;0,01
4307;"T2";"I1";650;1,048218e-03;2,00;2,816119e-05
4308;"T2";"I2";650;5,269321e-03;2,00;2,224327e-04
4309;"T2";"I3";650;5,464481e-03;2,00;3,008141e-04
4310;"T2";"I6";650;9,90099e-03;2,00;3,147072e-04
4311;"T2";"A";651;0,01;1,00;7,595352e-04
4312;"T2";"C3";651;0,01;1,33;7,454427e-04
4313;"T2";"D1";651;0,02;1,83;4,514302e-03
4314;"T2";"D5";651;8,96861e-03;1,50;3,487116e-04
4315;"T2";"G4";651;4,504505e-03;1,00;1,552305e-04
4316;"T2";"I2";651;5,854801e-04;2,00;3,656848e-06
4317;"T2";"A";654;0,07;1,00;7,092194e-03
4318;"T2";"I2";654;2,9274e-03;1,20;5,335309e-05
4319;"T2";"I3";654;5,464481e-03;1,00;2,337783e-04
4320;"T2";"I6";654;0,02;1,00;2,201178e-03
4321;"T2";"J1";654;0,01;2,50;1,565377e-03
4322;"T2";"C3";658;0,01;1,50;6,919651e-05
4323;"T2";"D2";658;0,01;1,33;9,851181e-05
4324;"T2";"D3";658;0,06;1,50;2,698816e-03
4325;"T2";"D5";658;8,96861e-03;1,00;1,820786e-05
4326;"T2";"D6";658;0,02;1,22;2,15958e-04
4327;"T2";"E2";658;0,02;1,50;1,069794e-04
4328;"T2";"F";658;0,21;1,00;6,006496e-03
4329;"T2";"G2";658;0,01;2,00;2,026824e-04
4330;"T2";"G3";658;0,07;1,83;4,544674e-03
4331;"T2";"G4";658;0,04;1,63;9,80742e-04
4332;"T2";"H2";658;0,11;1,33;8,041834e-03
4333;"T2";"H3";658;0,05;1,38;2,117984e-03
4334;"T2";"I1";658;0,14;1,47;0,03
4335;"T2";"I2";658;0,10;1,28;6,324731e-03
4336;"T2";"I3";658;0,25;1,63;0,04
4337;"T2";"I4";658;0,11;1,16;0,01
4338;"T2";"I6";658;0,06;1,42;1,072231e-03
4339;"T2";"J1";658;0,03;1,20;8,753436e-04
4340;"T2";"J2";658;0,03;1,00;9,387711e-04
4341;"T2";"D1";660;9,803922e-03;35,00;1,88963e-04
4342;"T2";"D2";660;9,638554e-03;1,50;3,158945e-04
4343;"T2";"D4";660;0,13;12,50;0,02
4344;"T2";"D5";660;4,484305e-03;13,00;3,284242e-05
4345;"T2";"D6";660;0,02;6,66;1,558137e-03
4346;"T2";"G4";660;4,504505e-03;3,00;5,847978e-05
4347;"T2";"H2";660;7,490637e-03;1,00;2,578748e-04
4348;"T2";"I1";660;1,048218e-03;4,00;1,412775e-05
4349;"T2";"D1";661;4,901961e-03;3,00;4,891138e-05
4350;"T2";"D2";661;7,228916e-03;2,00;1,839745e-04
4351;"T2";"D3";661;0,01;14,00;8,064226e-04
4352;"T2";"D5";661;4,484305e-03;1,00;3,400386e-05
4353;"T2";"D6";661;5,063291e-03;5,50;7,966612e-05
4354;"T2";"E2";661;0,03;2,33;1,798092e-03
4355;"T2";"F";661;0,07;1,00;4,985492e-03
4356;"T2";"G4";661;0,02;12,80;1,513696e-03
4357;"T2";"H2";661;0,01;3,75;1,067977e-03
4358;"T2";"I1";661;1,048218e-03;1,00;1,462736e-05
4359;"T2";"I6";661;9,90099e-03;8,00;1,634638e-04
4360;"T2";"B";665;0,18;3,61;4,359552e-03
4361;"T2";"C1";665;0,57;2,87;0,02
4362;"T2";"C2";665;0,53;5,38;0,02
4363;"T2";"C3";665;0,54;3,04;0,04
4364;"T2";"D1";665;0,25;2,01;9,155558e-03
4365;"T2";"D2";665;0,07;1,61;1,413752e-03
4366;"T2";"D3";665;0,07;1,45;1,755588e-03
4367;"T2";"D4";665;0,06;2,00;4,23291e-04
4368;"T2";"D5";665;0,14;1,21;2,505894e-03
4369;"T2";"D6";665;0,01;1,33;5,160012e-05
4370;"T2";"E1";665;0,04;1,00;5,361139e-04
4371;"T2";"G4";665;4,504505e-03;1,00;4,357459e-06
4372;"T2";"I1";665;9,433962e-03;1,33;8,526791e-05
4373;"T2";"I2";665;5,854801e-04;1,00;1,02651e-07
4374;"T2";"J1";665;0,03;2,83;6,776492e-04
4375;"T2";"J3";665;0,11;2,00;2,140266e-03
4376;"T2";"A";670;0,01;2,00;1,94274e-04
4377;"T2";"C2";670;0,05;6,00;2,334011e-03
4378;"T2";"C3";670;4,0e-03;1,00;2,11855e-05
4379;"T2";"D1";670;9,803922e-03;2,00;1,282966e-04
4380;"T2";"D3";670;6,711409e-03;1,00;1,32205e-04
4381;"T2";"I1";670;1,048218e-03;2,00;9,592044e-06
4382;"T2";"J1";670;6,060606e-03;1,00;1,715193e-04
4383;"T2";"J2";670;0,07;2,00;0,01
4384;"T2";"J3";670;0,11;2,50;0,01
4385;"T2";"C3";675;8,0e-03;1,50;2,084476e-04
4386;"T2";"D1";675;4,901961e-03;3,00;7,889568e-05
4387;"T2";"D2";675;4,819277e-03;1,00;1,31892e-04
4388;"T2";"D3";675;0,01;2,00;1,300786e-03
4389;"T2";"H3";675;3,10559e-03;2,00;7,876808e-05
4390;"T2";"I1";675;2,096436e-03;1,50;9,437769e-05
4391;"T2";"I5";675;0,07;4,00;0,03
4392;"T2";"J1";675;6,060606e-03;4,00;4,219016e-04
4393;"T2";"C2";679;0,03;2,50;5,778896e-04
4394;"T2";"C3";679;0,03;2,75;7,553409e-04
4395;"T2";"D1";679;0,01;1,50;2,858903e-04
4396;"T2";"D2";679;7,228916e-03;2,33;6,720896e-05
4397;"T2";"D3";679;0,02;1,50;1,178398e-03
4398;"T2";"G4";679;0,01;1,75;3,539063e-04
4399;"T2";"H2";679;0,02;1,00;8,778371e-04
4400;"T2";"H3";679;9,31677e-03;2,00;1,605532e-04
4401;"T2";"I1";679;0,01;1,90;6,46578e-04
4402;"T2";"I2";679;8,196721e-03;1,64;1,021302e-04
4403;"T2";"I3";679;0,02;1,25;9,132773e-04
4404;"T2";"I6";679;0,05;1,83;2,149778e-03
4405;"T2";"J1";679;0,06;1,90;9,555147e-03
4406;"T2";"J2";679;0,03;1,00;2,561879e-03
4407;"T2";"J3";679;0,15;2,12;0,01
4408;"T2";"C1";680;0,05;1,00;1,500073e-04
4409;"T2";"C2";680;0,51;4,26;0,01
4410;"T2";"C3";680;0,50;3,25;0,02
4411;"T2";"D1";680;0,17;3,27;2,755309e-03
4412;"T2";"D2";680;0,04;1,78;3,207582e-04
4413;"T2";"D3";680;0,29;2,90;0,01
4414;"T2";"D4";680;0,04;1,50;1,136259e-04
4415;"T2";"D5";680;0,08;1,88;4,78882e-04
4416;"T2";"D6";680;0,03;2,07;1,463038e-04
4417;"T2";"E2";680;0,01;1,00;8,6841e-06
4418;"T2";"G1";680;0,01;1,00;2,634664e-05
4419;"T2";"G2";680;6,134969e-03;2,00;7,312372e-06
4420;"T2";"G3";680;0,03;1,00;3,68916e-04
4421;"T2";"G4";680;0,16;3,11;3,410823e-03
4422;"T2";"H1";680;0,08;1,66;1,381733e-03
4423;"T2";"H2";680;0,20;2,53;8,460282e-03
4424;"T2";"H3";680;0,08;2,07;1,434858e-03
4425;"T2";"I1";680;0,09;1,57;5,738107e-03
4426;"T2";"I2";680;0,06;2,04;6,966196e-04
4427;"T2";"I3";680;0,04;1,44;5,501151e-04
4428;"T2";"I4";680;0,09;2,00;2,318113e-03
4429;"T2";"I5";680;0,07;2,00;8,128836e-04
4430;"T2";"I6";680;0,42;2,90;0,01
4431;"T2";"J1";680;0,42;4,75;0,05
4432;"T2";"J2";680;0,15;3,50;4,877131e-03
4433;"T2";"J3";680;0,68;5,57;0,04
4434;"T2";"A";684;0,01;1,00;8,969577e-04
4435;"T2";"C3";684;0,01;1,50;1,565005e-03
4436;"T2";"D1";684;4,901961e-03;2,00;1,480854e-04
4437;"T2";"D2";684;2,409639e-03;1,00;6,188957e-05
4438;"T2";"I1";684;1,048218e-03;1,00;4,428619e-05
4439;"T2";"J3";684;0,01;1,00;2,501111e-03
4440;"T2";"I1";687;2,096436e-03;1,50;1,850567e-04
4441;"T2";"I2";687;0,01;1,84;1,6286e-03
4442;"T2";"I4";687;0,03;2,00;0,02
4443;"T2";"I6";687;9,90099e-03;2,00;5,170117e-04
4444;"T2";"C3";690;8,0e-03;20,00;1,900865e-04
4445;"T2";"D1";690;4,901961e-03;2,00;7,194617e-05
4446;"T2";"D2";690;2,409639e-03;2,00;3,006858e-05
4447;"T2";"D5";690;4,484305e-03;2,00;5,001795e-05
4448;"T2";"G4";690;4,504505e-03;8,00;8,906284e-05
4449;"T2";"H2";690;7,490637e-03;1,50;3,927351e-04
4450;"T2";"I1";690;2,096436e-03;1,00;8,606445e-05
4451;"T2";"I2";690;2,9274e-03;1,40;5,245253e-05
4452;"T2";"I4";690;0,01;1,00;3,137885e-03
4453;"T2";"I6";690;0,04;2,00;6,011176e-03
4454;"T2";"J1";690;6,060606e-03;1,00;3,847385e-04
4455;"T2";"J3";690;0,01;1,00;1,215146e-03
4456;"T2";"A";700;0,01;1,00;3,124572e-04
4457;"T2";"D1";700;4,901961e-03;2,00;5,158587e-05
4458;"T2";"D2";700;0,07;2,26;0,01
4459;"T2";"D3";700;0,01;5,50;8,505181e-04
4460;"T2";"D5";700;8,96861e-03;1,50;1,434528e-04
4461;"T2";"D6";700;5,063291e-03;5,50;8,40223e-05
4462;"T2";"E2";700;0,05;2,00;3,3714e-03
4463;"T2";"G4";700;4,504505e-03;2,00;6,385864e-05
4464;"T2";"H2";700;3,745318e-03;1,00;7,039841e-05
4465;"T2";"C3";702;0,03;4,25;7,77789e-05
4466;"T2";"D1";702;0,17;13,68;2,253898e-03
4467;"T2";"D2";702;0,02;7,08;1,107302e-04
4468;"T2";"D3";702;6,711409e-03;2,00;7,583871e-06
4469;"T2";"D4";702;0,65;12,17;0,01
4470;"T2";"D5";702;0,43;20,95;0,01
4471;"T2";"D6";702;0,67;20,39;0,05
4472;"T2";"E1";702;0,08;4,50;1,12091e-03
4473;"T2";"F";702;0,07;10,00;1,87541e-04
4474;"T2";"G1";702;0,86;33,92;0,09
4475;"T2";"G2";702;0,57;11,11;0,05
4476;"T2";"G3";702;0,33;4,34;0,02
4477;"T2";"G4";702;0,71;15,24;0,05
4478;"T2";"H1";702;0,19;6,28;6,510445e-03
4479;"T2";"H2";702;0,22;4,43;9,039256e-03
4480;"T2";"H3";702;0,01;3,60;4,592353e-05
4481;"T2";"I1";702;0,01;3,26;1,238046e-04
4482;"T2";"I2";702;5,854801e-04;2,00;5,365583e-08
4483;"T2";"I6";702;9,90099e-03;2,00;6,149077e-06
4484;"T2";"C1";708;0,07;5,75;3,762794e-03
4485;"T2";"D1";708;0,05;1,00;4,319649e-03
4486;"T2";"D2";708;0,05;2,00;6,067874e-03
4487;"T2";"D3";708;0,01;1,00;4,945825e-04
4488;"T2";"D5";708;0,04;1,20;2,085471e-03
4489;"T2";"D6";708;0,01;1,20;3,053724e-04
4490;"T2";"E2";708;0,05;2,00;1,960494e-03
4491;"T2";"I1";708;4,192872e-03;1,00;1,435364e-04
4492;"T2";"I3";708;5,464481e-03;2,00;9,582729e-05
4493;"T2";"A";715;0,01;1,00;1,299865e-03
4494;"T2";"D1";715;9,803922e-03;1,50;8,584171e-04
4495;"T2";"D2";715;0,01;2,00;3,228837e-03
4496;"T2";"C1";723;0,25;1,14;0,04
4497;"T2";"C2";723;0,05;11,33;2,007118e-03
4498;"T2";"C3";723;0,02;21,00;4,554583e-04
4499;"T2";"J3";723;0,01;3,00;4,658497e-04
4500;"T2";"A";736;0,15;1,50;0,02
4501;"T2";"D2";736;0,01;1,60;5,607369e-04
4502;"T2";"I1";736;1,048218e-03;1,00;1,604981e-05
4503;"T2";"I3";736;5,464481e-03;2,00;1,71442e-04
4504;"T2";"D2";745;2,409639e-03;1,00;5,289312e-05
4505;"T2";"I1";745;1,048218e-03;2,00;3,784862e-05
4506;"T2";"I3";745;5,464481e-03;1,00;4,042939e-04
4507;"T2";"I6";745;0,05;1,83;0,01
4508;"T2";"J1";745;6,060606e-03;3,00;6,767869e-04
4509;"T2";"C3";750;0,01;1,00;1,47879e-04
4510;"T2";"D1";750;0,09;2,05;5,05138e-03
4511;"T2";"D2";750;0,02;1,90;7,076092e-04
4512;"T2";"D3";750;0,03;1,00;1,441902e-03
4513;"T2";"D4";750;0,02;1,00;1,869627e-04
4514;"T2";"D5";750;0,14;1,78;0,01
4515;"T2";"D6";750;0,08;2,50;6,586648e-03
4516;"T2";"E1";750;0,08;2,00;8,524628e-03
4517;"T2";"E2";750;0,06;2,80;1,428902e-03
4518;"T2";"F";750;0,07;3,00;1,426267e-03
4519;"T2";"G2";750;0,02;2,00;7,700445e-04
4520;"T2";"G4";750;4,504505e-03;1,00;1,732175e-05
4521;"T2";"D2";756;0,01;7,14;4,79702e-03
4522;"T2";"D3";756;0,01;2,00;3,862095e-03
4523;"T2";"I6";756;9,90099e-03;2,00;7,828561e-04
4524;"T2";"C1";759;0,01;4,00;1,029327e-05
4525;"T2";"C2";759;0,06;2,50;1,698534e-04
4526;"T2";"C3";759;0,29;2,24;4,748933e-03
4527;"T2";"D1";759;0,12;1,76;8,205951e-04
4528;"T2";"D2";759;0,01;1,80;1,371811e-05
4529;"T2";"D3";759;0,24;2,97;7,013692e-03
4530;"T2";"D4";759;0,18;1,00;1,122745e-03
4531;"T2";"D5";759;0,35;1,67;5,696674e-03
4532;"T2";"D6";759;0,24;2,02;5,030326e-03
4533;"T2";"E1";759;0,04;1,00;1,999685e-04
4534;"T2";"E2";759;0,02;2,00;2,145203e-05
4535;"T2";"F";759;0,28;1,75;2,141248e-03
4536;"T2";"G1";759;0,20;2,73;3,66093e-03
4537;"T2";"G2";759;0,43;3,60;0,02
4538;"T2";"G3";759;0,58;3,13;0,05
4539;"T2";"G4";759;0,49;4,92;0,01
4540;"T2";"H1";759;0,52;4,36;0,03
4541;"T2";"H2";759;0,53;5,30;0,03
4542;"T2";"H3";759;0,56;7,69;0,04
4543;"T2";"I1";759;0,31;3,27;0,03
4544;"T2";"I2";759;0,18;5,03;3,920736e-03
4545;"T2";"I3";759;0,25;2,93;8,874989e-03
4546;"T2";"I4";759;0,05;3,33;5,153719e-04
4547;"T2";"I6";759;0,21;5,36;2,123763e-03
4548;"T2";"J1";759;0,29;4,02;0,01
4549;"T2";"J2";759;0,23;1,16;6,776892e-03
4550;"T2";"J3";759;0,37;2,36;8,005288e-03
4551;"T2";"F";760;0,21;1,66;0,03
4552;"T2";"G4";760;4,504505e-03;2,00;5,213819e-05
4553;"T2";"H3";760;3,10559e-03;2,00;4,204982e-05
4554;"T2";"I1";760;1,048218e-03;1,00;1,259573e-05
4555;"T2";"I2";760;5,854801e-04;1,00;1,228247e-06
4556;"T2";"C2";763;0,01;3,00;4,740191e-04
4557;"T2";"C3";763;0,03;2,00;3,136599e-03
4558;"T2";"D1";763;0,02;2,16;2,110536e-03
4559;"T2";"H2";763;3,745318e-03;2,00;8,000597e-05
4560;"T2";"I3";763;5,464481e-03;1,00;1,87281e-04
4561;"T2";"I6";763;9,90099e-03;2,00;1,959305e-04
4562;"T2";"J3";763;0,05;2,00;8,911559e-03
4563;"T2";"A";766;0,01;2,00;2,219668e-04
4564;"T2";"D2";766;2,409639e-03;1,00;1,531558e-05
4565;"T2";"D3";766;0,01;1,50;6,042004e-04
4566;"T2";"D5";766;4,484305e-03;1,00;2,547689e-05
4567;"T2";"E2";766;0,01;1,00;1,496883e-04
4568;"T2";"G3";766;0,01;1,00;7,065582e-04
4569;"T2";"G4";766;4,504505e-03;1,00;4,53646e-05
4570;"T2";"H2";766;0,01;1,00;8,001663e-04
4571;"T2";"H3";766;0,05;2,47;0,01
4572;"T2";"I1";766;0,01;1,38;1,852128e-03
4573;"T2";"I2";766;8,196721e-03;1,92;2,094609e-04
4574;"T2";"I6";766;0,07;2,25;7,838265e-03
4575;"T2";"J1";766;0,01;14,33;1,763716e-03
4576;"T2";"G4";769;0,02;2,00;3,300405e-03
4577;"T2";"H2";769;0,02;5,62;9,314304e-03
4578;"T2";"H3";769;0,03;4,09;0,01
4579;"T2";"I1";769;1,048218e-03;1,00;3,189294e-05
4580;"T2";"I2";769;5,854801e-04;3,00;3,109977e-06
4581;"T2";"C3";770;4,0e-03;1,00;3,340829e-06
4582;"T2";"D1";770;0,01;2,66;4,552114e-05
4583;"T2";"D5";770;0,02;1,40;8,79081e-05
4584;"T2";"D6";770;0,03;1,78;4,036737e-04
4585;"T2";"G1";770;0,04;2,00;5,641221e-04
4586;"T2";"G2";770;0,12;2,60;6,958629e-03
4587;"T2";"G3";770;0,09;1,85;4,778443e-03
4588;"T2";"G4";770;0,38;2,94;0,04
4589;"T2";"H1";770;0,30;5,54;0,04
4590;"T2";"H2";770;0,42;2,61;0,08
4591;"T2";"H3";770;0,24;3,26;0,03
4592;"T2";"I1";770;0,03;1,44;1,272104e-03
4593;"T2";"I2";770;0,03;2,11;3,988376e-04
4594;"T2";"I3";770;0,01;1,33;1,454174e-04
4595;"T2";"I4";770;0,03;1,50;8,823887e-04
4596;"T2";"I6";770;0,04;2,00;4,225931e-04
4597;"T2";"J1";770;6,060606e-03;1,00;2,704759e-05
4598;"T2";"D1";771;4,901961e-03;2,00;5,832041e-05
4599;"T2";"D2";771;2,409639e-03;1,00;2,437394e-05
4600;"T2";"D3";771;6,711409e-03;2,00;2,403883e-04
4601;"T2";"D6";771;0,01;1,75;3,799656e-04
4602;"T2";"G3";771;0,01;2,00;1,12445e-03
4603;"T2";"G4";771;0,03;5,87;4,620504e-03
4604;"T2";"H2";771;0,04;5,09;9,630259e-03
4605;"T2";"H3";771;0,03;6,33;8,384556e-03
4606;"T2";"I1";771;3,144654e-03;4,00;1,569709e-04
4607;"T2";"I2";771;5,854801e-04;2,00;1,700745e-06
4608;"T2";"J1";771;6,060606e-03;2,00;3,118735e-04
4609;"T2";"C1";772;0,01;1,00;1,986857e-04
4610;"T2";"C2";772;0,06;2,25;3,278594e-03
4611;"T2";"C3";772;0,08;1,90;7,382177e-03
4612;"T2";"D1";772;0,09;1,40;0,01
4613;"T2";"D2";772;0,02;1,55;8,579312e-04
4614;"T2";"D3";772;0,02;1,00;9,401507e-04
4615;"T2";"D4";772;0,02;1,00;3,386213e-04
4616;"T2";"D5";772;0,01;1,00;2,819035e-04
4617;"T2";"J3";772;0,01;2,00;4,280387e-04
4618;"T2";"A";780;0,03;1,50;7,014702e-05
4619;"T2";"B";780;0,30;1,17;9,307602e-03
4620;"T2";"C1";780;0,85;3,79;0,05
4621;"T2";"C2";780;0,77;6,57;0,04
4622;"T2";"C3";780;0,62;3,66;0,04
4623;"T2";"D1";780;0,15;1,96;2,782357e-03
4624;"T2";"D2";780;0,02;1,66;9,801211e-05
4625;"T2";"D3";780;0,04;1,85;5,847609e-04
4626;"T2";"D5";780;0,04;2,00;2,012833e-04
4627;"T2";"D6";780;0,01;1,75;1,886311e-05
4628;"T2";"G4";780;4,504505e-03;2,00;3,584085e-06
4629;"T2";"H3";780;6,21118e-03;1,50;1,156236e-05
4630;"T2";"I1";780;1,048218e-03;1,00;8,658558e-07
4631;"T2";"I6";780;9,90099e-03;1,00;9,676119e-06
4632;"T2";"J1";780;0,04;3,71;7,586535e-04
4633;"T2";"J3";780;0,31;6,25;0,01
4634;"T2";"C2";781;0,01;2,00;1,549149e-04
4635;"T2";"C3";781;0,01;5,00;2,024843e-04
4636;"T2";"D1";781;0,04;3,77;1,551932e-03
4637;"T2";"D2";781;4,819277e-03;2,50;3,202971e-05
4638;"T2";"D3";781;0,02;1,66;7,107602e-04
4639;"T2";"D4";781;0,16;1,71;0,01
4640;"T2";"D5";781;0,02;1,80;3,330014e-04
4641;"T2";"D6";781;0,04;3,16;2,527764e-03
4642;"T2";"G1";781;0,02;1,00;9,497466e-04
4643;"T2";"G2";781;0,01;2,50;2,635972e-04
4644;"T2";"G4";781;0,07;2,56;6,071789e-03
4645;"T2";"H1";781;0,02;2,00;1,38358e-03
4646;"T2";"H2";781;0,01;2,00;4,183501e-04
4647;"T2";"H3";781;3,10559e-03;2,00;1,912867e-05
4648;"T2";"I1";781;1,048218e-03;1,00;5,729859e-06
4649;"T2";"B";782;0,02;2,50;2,34005e-04
4650;"T2";"C1";782;0,07;1,00;1,919717e-03
4651;"T2";"C2";782;0,01;2,00;1,237423e-04
4652;"T2";"C3";782;0,07;6,05;3,275227e-03
4653;"T2";"D1";782;0,16;5,05;0,01
4654;"T2";"D2";782;0,04;3,85;2,558456e-03
4655;"T2";"D3";782;0,02;2,33;5,677381e-04
4656;"T2";"D4";782;0,04;1,00;8,179463e-04
4657;"T2";"D5";782;0,12;3,37;7,75637e-03
4658;"T2";"D6";782;5,063291e-03;2,00;2,492737e-05
4659;"T2";"E2";782;0,01;2,00;6,251328e-05
4660;"T2";"G4";782;0,01;2,33;1,705078e-04
4661;"T2";"C2";783;0,08;3,80;0,01
4662;"T2";"C3";783;0,01;2,25;7,075137e-04
4663;"T2";"D1";783;9,803922e-03;1,50;2,677881e-04
4664;"T2";"G4";783;9,009009e-03;1,00;3,314974e-04
4665;"T2";"J3";783;0,01;2,00;1,130712e-03
4666;"T2";"A";784;0,05;2,00;1,24882e-04
4667;"T2";"C1";784;0,57;2,25;0,01
4668;"T2";"C2";784;0,75;6,27;0,03
4669;"T2";"C3";784;0,64;2,69;0,03
4670;"T2";"D1";784;0,24;2,14;5,727137e-03
4671;"T2";"D2";784;0,02;2,45;1,158479e-04
4672;"T2";"D3";784;0,08;2,38;1,595795e-03
4673;"T2";"D4";784;0,06;4,00;2,754813e-04
4674;"T2";"D5";784;0,10;1,54;9,173569e-04
4675;"T2";"D6";784;0,03;4,92;1,576479e-04
4676;"T2";"G1";784;0,05;1,50;4,542318e-04
4677;"T2";"G2";784;6,134969e-03;2,00;7,879354e-06
4678;"T2";"G3";784;0,02;1,00;1,766759e-04
4679;"T2";"G4";784;0,03;1,42;1,389577e-04
4680;"T2";"H2";784;0,03;1,50;3,126293e-04
4681;"T2";"H3";784;0,05;3,00;7,410366e-04
4682;"T2";"I1";784;0,03;1,22;6,583807e-04
4683;"T2";"I2";784;4,683841e-03;1,50;4,275592e-06
4684;"T2";"I6";784;0,08;1,88;6,201466e-04
4685;"T2";"J1";784;0,24;2,73;0,02
4686;"T2";"J2";784;0,19;4,40;8,211391e-03
4687;"T2";"J3";784;0,72;4,18;0,05
4688;"T2";"A";785;0,07;2,00;4,453047e-04
4689;"T2";"B";785;0,09;1,00;1,422705e-03
4690;"T2";"C1";785;0,30;1,88;0,01
4691;"T2";"C2";785;0,48;2,25;0,02
4692;"T2";"C3";785;0,35;2,32;0,02
4693;"T2";"D1";785;0,24;1,73;0,01
4694;"T2";"D2";785;0,05;1,65;1,015871e-03
4695;"T2";"D3";785;0,08;1,16;2,727299e-03
4696;"T2";"D4";785;0,04;2,00;2,455781e-04
4697;"T2";"D5";785;0,04;1,90;3,194448e-04
4698;"T2";"D6";785;0,01;1,57;9,168059e-05
4699;"T2";"G4";785;4,504505e-03;2,00;5,688089e-06
4700;"T2";"H3";785;3,10559e-03;2,00;4,587484e-06
4701;"T2";"I1";785;3,144654e-03;1,00;1,236734e-05
4702;"T2";"J1";785;0,02;2,00;3,931475e-04
4703;"T2";"J2";785;0,07;1,50;2,635219e-03
4704;"T2";"J3";785;0,13;2,14;3,802721e-03
4705;"T2";"C3";786;4,0e-03;1,00;5,414085e-06
4706;"T2";"D2";786;2,409639e-03;3,00;3,425679e-06
4707;"T2";"D5";786;0,03;1,87;3,647033e-04
4708;"T2";"D6";786;0,01;9,16;1,201566e-04
4709;"T2";"G1";786;0,02;2,50;4,063136e-04
4710;"T2";"G2";786;0,01;2,00;2,53733e-04
4711;"T2";"G3";786;0,05;1,75;2,528606e-03
